AT,SR,RH,WV,AP
-0.758139539,1.136008667,0.663901544,0.950834664,-0.494450482
-0.602746334,1.767885102,0.261097838,1.213206261,-0.047726881
0.471558609,1.28546143,-0.557631155,0.458975379,0.420951086
0.817906156,1.650754966,-0.811771672,2.038802216,0.727357659
1.144829552,1.225608748,-1.317313034,1.366431273,0.787493529
1.735921396,0.580673333,-2.000356225,2.328460458,0.210952812
2.002480508,-0.493442307,-2.588952871,3.356257458,-0.373224206
-0.611711327,-1.033050071,0.110992716,0.596108266,-0.208089199
-0.480822435,-1.023173172,0.325191716,0.426091472,-0.523086611
-0.465880781,-0.770761812,0.300030002,0.962029186,-0.850493011
-0.435698639,-0.379552602,0.307600145,0.726944236,-0.877220064
-0.413883824,0.424836957,0.380994485,0.153225012,-0.525950223
-0.444065966,1.030871629,0.525043492,0.623394912,0.011454451
-0.211872658,0.154784111,0.325480102,0.174914397,0.429541925
0.471259776,0.540827302,-0.625041477,0.442883254,0.750266562
0.778759022,0.11393055,-0.917465288,0.97812131,1.081491113
1.619974158,-0.067463613,-1.831794374,0.847285341,0.809447894
1.419457158,-0.392397628,-1.580609818,1.290168595,0.398996721
1.742794557,-0.499215177,-2.094658579,1.339144627,-0.290179434
0.135371388,-1.033077301,-1.056900113,0.535937714,0.333133626
-0.013447489,-1.006076296,-0.721650921,0.180511658,-0.256770617
-0.357703204,-0.614754274,-0.043438202,0.732541496,-0.624267597
-0.502039584,0.753548234,0.393250907,0.83609082,-0.570813491
-0.367265863,1.367744282,0.112723035,0.765425403,-0.373224206
-0.435100973,1.271072046,0.219930679,0.278463721,-0.085908385
-0.136267887,1.492109956,0.157206637,0.688463068,0.309270186
0.907854915,1.052593804,-1.508801604,1.530850806,0.79512983
1.34803605,0.365170998,-1.948374576,2.262692645,0.904901655
1.546162386,0.062488208,-2.020759563,2.055593999,0.788448066
2.070016786,0.160354697,-2.618296187,2.00591831,0.358906142
1.991722517,-0.453600166,-2.491045687,1.77083336,-0.140317029
-0.004183663,-1.033077301,-0.545374733,1.327950105,0.082090235
-0.247433795,-1.015758691,-0.337015558,0.240682211,-0.298770272
-0.467673779,-0.862131877,0.052882856,0.579316484,-0.480132418
-0.554036541,-0.247192825,0.34970456,0.917950758,-0.545995513
-0.629342479,0.818936492,0.541481517,0.404402087,-0.364633367
-0.595275507,1.213903514,0.455974949,0.311347627,-0.013363527
-0.381908684,2.41142009,0.213153599,0.535937714,0.598495082
0.079190768,1.967041345,-0.211206991,0.688463068,1.027082469
1.021112654,1.805062542,-1.300442429,0.278463721,1.105354553
1.140048223,0.213796537,-1.33879782,2.213716614,1.029946082
1.879958943,0.455253448,-2.241735643,3.197435185,0.569858954
2.193733683,-0.002491593,-2.725936411,2.470490949,-0.04390873
-0.093833589,-1.03302673,0.713071426,0.458975379,-0.000954538
-0.099810251,-1.017073536,0.458570427,0.721346975,-0.389451345
-0.169139527,-0.667223595,0.655249952,0.93474254,-0.646221962
-0.220538817,0.179863419,0.782212066,0.623394912,-0.734039423
-0.167047695,1.11054035,0.780770134,0.295255503,-0.505904934
-0.17720802,1.466147601,0.862455582,1.317455241,-0.231952639
-0.067536277,1.186552402,0.750273272,1.148138105,0.092590148
0.520268402,1.339794098,-0.02332325,1.393717919,0.65099465
0.905165417,1.602479144,-0.593030586,1.63999739,0.958355761
1.320543406,0.930834479,-0.806220234,2.328460458,0.91062888
1.609515,0.019837434,-1.182276101,2.705575899,0.541222825
1.847087304,-0.435495761,-1.359489545,3.1757458,0.15177148
-0.180794017,-1.033077301,0.180061259,1.191516875,0.340769927
-0.351726542,-1.005839001,0.612785055,1.218803521,-0.113589976
-0.524153233,-0.697398902,0.764980978,1.175424751,-0.34363354
-0.584218683,-0.063756372,0.731672349,0.973223707,-0.377042356
-0.776966023,0.916511225,0.711413204,0.868974726,-0.452450827
-0.968219198,1.268216731,0.882714727,0.295255503,-0.342679002
-0.869903113,2.217033079,0.920277055,1.049486385,0.165135007
-0.513096408,2.377051284,0.917609481,0.858479863,0.800857055
0.541186718,2.684343812,-0.275733448,1.743546714,1.181717562
1.082074604,2.112837439,-0.941329263,2.153546061,1.522487489
1.680039609,0.563039626,-1.7124745,4.684207563,1.307716527
1.862925457,-0.592172392,-1.867410094,5.115896296,0.870538301
-0.372346025,-1.033077301,0.159730018,0.825595956,0.332179088
-0.288672761,-1.018559544,0.059659937,0.940339801,-0.156544168
-0.286282096,-0.780852665,-0.131756537,0.765425403,-0.431451
-0.244146631,-0.221125437,-0.330671058,1.03339426,-0.553631814
-0.389080678,-0.152255562,-0.135433464,0.048976031,-0.295906659
-0.574656024,0.36633802,0.146175857,0.672370944,-0.101180987
-0.190655509,1.985752602,-0.125051553,0.656278819,0.246270704
0.544772716,1.230055103,-1.103114034,2.01151557,0.688221617
0.814320159,1.644480276,-1.331011388,3.361854718,0.984128277
1.010952329,-0.209715849,-1.192369625,3.449311917,0.875310989
1.721876241,-0.149621982,-1.938929922,4.427433228,0.635722049
1.668683951,0.40717991,-1.877864101,4.476409259,0.328360938
-0.378023854,-1.033077301,0.742270549,0.710852111,0.779857228
-0.61201016,-0.996685656,0.643570303,0.338634273,0.291133971
-0.536704222,-0.685674218,0.490292931,0.913053155,-0.000954538
-0.683431267,-0.332743339,0.547249245,0.13643323,-0.028636128
-0.750668712,0.064771682,0.710980624,0.109146584,-0.002863613
-0.897993423,0.290625504,0.792954459,0.355426056,0.317861024
-0.505027915,0.528760292,0.705212896,0.573719224,0.896310816
-0.019424151,0.472529268,0.394116066,1.492369639,1.370716009
0.131785391,0.504544579,0.165353553,1.475577857,1.724849462
0.491281593,-0.427824534,-0.205727649,1.700167943,1.767803655
0.701660086,-0.397369143,-0.528792515,2.514569377,1.726758538
0.963139036,-0.577689646,-0.858922848,2.662197129,1.049991372
-1.695280096,-1.033077301,0.062183318,2.37743649,1.180763024
-1.715899579,-1.00892772,0.137235879,2.262692645,0.867674688
-1.822881824,-0.312666665,0.153241324,2.334057719,0.589904243
-2.086751439,0.742216447,0.216902622,2.61252144,0.414269323
-2.240650478,1.695043461,0.147545693,3.077094079,0.590858781
-2.18566519,2.508006745,-0.07443974,2.864398172,0.924946945
-1.094924427,3.068181331,-0.768441615,1.6777789,1.139717907
0.596470839,3.150934881,-1.862579622,0.633889776,1.639895615
1.383597188,2.788788416,-2.432142765,0.759828142,1.867075566
1.997998012,2.517498526,-3.312298062,2.312368334,1.791667095
2.309680921,1.754184261,-3.474515413,3.301684166,1.555896305
2.5352999,-0.167088415,-3.279133626,1.814911788,1.024218856
0.27791477,-1.033077301,-1.234546136,0.158822273,0.767448239
-0.040940133,-1.019123605,-0.29137841,1.257284689,0.326451863
-0.340968551,-0.914896845,0.506514666,1.202711397,0.231952639
-0.502338417,-0.753454872,0.636288546,0.70525485,-0.011454451
-0.540290219,-0.285327223,0.791800913,0.97812131,-0.035317892
-0.478730604,0.246558743,0.838086931,0.191006522,0.072544858
-0.331107059,0.3081853,0.695624049,0.409999348,0.492541407
0.078593102,1.708495338,-0.069176688,1.104059677,0.985082814
0.41836632,0.906653777,-0.695984532,0.316944888,1.508169425
0.782345019,0.512293607,-1.333390575,1.104059677,1.598850498
0.947599715,0.010890263,-1.420411172,0.79830931,1.66566813
1.602044173,-0.634659784,-1.96971517,1.158632969,1.204626465
-0.64787013,-1.033073411,0.098952584,0.79830931,0.270134144
-0.657731622,-1.021850547,0.259511713,0.393207565,-0.129817115
-0.562702701,-0.752602946,0.430380656,1.142540844,-0.507814009
-0.491281593,-0.470486979,0.467294115,0.186108919,-0.396133108
-0.063352614,0.477664166,-0.3573468,0.453378118,-0.17563492
0.129394726,0.933584762,-0.914725617,0.196603783,0.200452898
0.165254696,2.075115389,-0.66844363,1.136943583,0.686312542
0.425837147,1.050205298,-0.760222603,1.737949453,1.311534677
0.737818889,0.794899723,-0.732970088,0.940339801,1.320125515
1.254501294,1.168202921,-1.297702758,2.61252144,1.191262938
1.660615458,0.996355,-1.569362748,3.1757458,0.899174429
1.606227837,0.08403144,-1.55278053,3.716581116,0.436223688
-0.451536793,-1.033069521,0.507884501,0.814401434,0.308315648
-0.645479465,-1.018835739,0.669164596,1.000510353,-0.105953675
-0.647272464,-0.78999045,0.707303698,0.404402087,-0.247225241
-0.770690528,-0.002818359,0.37897578,1.590321701,-0.23577079
-1.155587543,-0.01598237,0.642705144,2.186429968,0.150816942
-1.368057867,0.514977758,0.661378163,2.24100326,0.614722221
-0.93833589,1.66877379,0.346243923,1.339144627,1.099627327
-0.020918316,0.306174131,-0.283952461,1.323052502,1.502442199
0.429721977,0.153317553,-0.6436424,1.44269395,1.747758365
0.936841724,-0.048192185,-1.233032108,0.519145932,1.484305984
1.611009166,-0.154527366,-2.243321769,2.602026576,1.028037007
1.589493184,-0.386624757,-2.408855563,2.880490297,0.530722911
-1.210572831,-1.033077301,0.772551121,0.393207565,0.188043909
-1.157081708,-1.0031354,0.652077702,1.038291863,-0.050590493
-1.318451575,-0.48100185,0.667650568,0.940339801,-0.358906142
-1.216848326,0.677684005,0.637514189,1.087967552,-0.424769237
-1.278407941,1.651435729,0.569599191,0.688463068,-0.163225931
-1.413480496,2.593047658,0.608675549,0.415596608,0.257725155
-0.801769169,0.493562899,0.087056645,0.481364422,0.608040458
0.229802643,0.283751743,-0.791224141,1.224400782,0.772220927
1.057869124,0.886806618,-2.112322246,1.475577857,0.879129139
1.854856964,0.552886532,-2.940567991,2.153546061,0.761721013
1.643581972,0.161440028,-2.882097648,2.503374856,0.532631987
1.725163405,-0.327954657,-2.824059884,3.459806781,0.052499569
-0.788919347,-1.033073411,0.076025865,1.333547366,-0.496359558
-0.75634654,-1.028381982,0.291738893,0.131535627,-0.825675033
-0.760829037,-0.867620772,0.471403621,0.202201043,-1.093900102
-0.670880278,-0.771784902,0.503198222,0.890664112,-0.938310471
-0.554036541,-0.101898551,0.480199407,1.246090167,-0.705403294
-0.517578905,0.86909511,0.385392377,0.715749714,-0.386587732
-0.419561653,1.779574775,0.608315066,0.196603783,0.199498361
-0.199620501,0.976554522,0.536651045,0.754230882,0.803720668
0.257892953,1.552970168,-0.164200007,0.732541496,0.896310816
0.850777795,1.194114706,-0.91169756,1.426601825,0.681539854
1.588895518,1.153362288,-1.749604249,2.071686123,0.272043219
1.741599224,-0.298549586,-2.051977391,2.557948148,-0.361769754
-0.508613912,-1.033077301,0.552944876,0.535937714,-0.071590321
-0.623963483,-0.991181201,0.738161043,0.945937061,-0.442905451
-0.65175496,-0.471513958,0.87161185,0.180511658,-0.730221272
-0.864225284,0.188160948,0.878677317,0.169317137,-0.909674343
-1.021112654,0.721583493,0.90405532,0.945937061,-0.849538473
-1.079086273,0.625416967,0.844359335,1.415407304,-0.524995686
-0.420159319,1.870781457,0.397504606,0.907455894,-0.090681073
0.594677841,0.869814774,-0.755680517,1.011005217,0.282543133
1.037548474,1.057993227,-0.946880701,2.569142669,0.5354956
0.983160852,0.611918409,-0.725327848,2.678289253,0.506859471
1.607423169,1.137432434,-1.526753658,2.979142017,0.25581608
1.550047216,-0.497725279,-1.756092943,3.31777629,-0.263452381
-0.669684945,-1.033065631,0.675148614,1.213206261,-0.453405365
-1.022009154,-1.005131008,0.769090484,0.426091472,-0.891538128
-1.048306465,-0.784824431,0.803264273,0.792712049,-1.134945219
-0.811929494,-0.406405785,0.773776763,0.672370944,-1.205581002
-0.669386112,-0.327305015,0.772334831,0.186108919,-0.971719288
-0.464386615,0.623853157,0.805499268,0.754230882,-0.615676759
-0.263869615,2.023058415,0.727923326,0.945937061,-0.182316684
0.131486558,0.964471951,0.19743654,1.350339148,0.434314613
0.364277532,-0.049899928,0.011427311,1.229998043,0.736903035
0.82896298,-0.132918003,-0.572987731,2.427112179,0.800857055
1.31606091,-0.093208125,-1.507143382,2.935063589,0.67103994
1.517175577,-0.137897298,-1.952628276,3.033715309,0.098317374
-0.50741858,-1.033077301,-0.072709421,0.56322436,-0.188998447
-1.037548474,-0.999116953,0.430524849,0.087457199,-0.597540544
-1.265259286,-0.62189256,0.601826372,0.754230882,-0.806584281
-1.295441427,0.509718378,0.608675549,0.803206913,-0.817084195
-1.167540866,1.707308866,0.533262505,1.191516875,-0.581313405
-1.161863038,2.171713713,0.644002883,0.229487689,-0.106908212
-0.490385094,0.833010781,0.295560013,0.481364422,0.205225586
0.906061916,0.838056207,-1.156105035,1.087967552,0.640494737
1.451133465,0.388122436,-1.746792482,2.738459806,0.977446513
1.756242046,0.410879371,-2.11902723,3.842519483,1.066218511
1.677350111,0.074574669,-2.333082036,3.072196476,0.79894798
1.876970612,-0.425047021,-2.627380359,3.389141364,0.368451518
-1.661213124,-1.033077301,-0.002631526,2.858800911,0.326451863
-1.833042149,-0.984482493,0.130242509,2.782538234,-0.051545031
-1.81570983,-0.367003223,0.147617789,2.744057067,-0.294952122
-1.790906684,0.190475542,0.176744816,2.208119353,-0.568904416
-1.781045192,1.59231438,0.194552676,2.765746452,-0.289224896
-1.804951839,1.68556335,0.231826618,2.651002607,-0.045817805
-1.141841221,0.62137518,-0.050792055,1.475577857,0.513541234
0.458708787,2.621032853,-1.100879039,1.257284689,1.091036489
1.176804692,1.612002046,-1.851837229,2.322863198,1.444215405
1.532416064,0.595832952,-2.202298803,3.492690688,1.561623531
1.496257261,0.33335797,-2.29609648,3.328970812,1.345898031
2.22630649,-0.129234103,-2.768689695,2.481685471,0.773175465
-0.222331816,-1.033077301,0.469817496,0.404402087,0.317861024
-0.317061904,-1.004306312,0.590939785,0.989315832,-0.242452553
-0.281500767,-0.648193352,0.526485424,0.792712049,-0.631903898
-0.270443943,-0.045690867,0.430380656,0.825595956,-0.732130347
-0.35830087,0.324554732,0.78848447,0.393207565,-0.453405365
-0.312579408,0.502762925,0.608603452,0.453378118,-0.27967952
0.028986809,0.559631921,0.207530064,0.306450024,0.071590321
0.68074177,0.702288725,-0.839673056,0.421193869,0.625222135
0.897096924,1.011067261,-0.712855136,2.388631011,1.053809522
0.832250144,0.222253559,-0.375226757,1.951345018,1.261898721
1.214457661,-0.005821496,-0.883291499,3.022520787,0.756948325
1.371046198,-0.464192839,-1.102537261,2.891684818,0.123135352
0.06783511,-1.033077301,-0.54587941,0.475767161,0.832356796
-0.139256218,-1.016991844,-0.088210191,1.514059024,0.532631987
-0.192448507,-0.765241797,-0.373208052,0.267968857,0.047726881
-0.138658552,-0.327083281,-0.591228171,0.491859286,-0.085908385
-0.147025878,0.402799686,-0.516463997,0.781517528,-0.074453934
-0.180794017,1.123260893,-0.405435232,0.524743192,0.13172619
-0.045721462,0.861455004,-0.361600499,1.076773031,0.494450482
0.321843233,1.403062266,-0.558784701,1.546942931,0.869583763
0.641594635,0.59310601,-0.687477133,1.852693298,1.170263111
1.057570291,-0.033993414,-1.049690453,3.000831402,1.066218511
1.309187749,-0.113479302,-1.556529553,2.913374203,0.864811075
1.603538339,-0.284977117,-1.66539542,4.055915047,0.28349767
-0.506820914,-1.033077301,0.812708928,0.962029186,0.710175982
-0.497557088,-0.992523277,0.809392484,1.092865155,0.245316166
-0.577345522,-0.79421896,0.775507082,1.148138105,-0.103090062
-0.673868609,-0.165544056,0.813141507,0.552029838,-0.217634575
-0.751565211,0.393008369,0.829579532,0.781517528,0.051545031
-0.770690528,1.210803125,0.840033539,0.426091472,0.270134144
-0.557323705,2.153873833,0.772767411,0.885766509,0.91062888
0.04841096,2.140484197,0.011211021,1.022199739,1.548260004
0.613803158,1.897237852,-0.450783994,1.453888471,1.836530363
1.221330822,0.726842874,-1.12906881,3.247110874,1.783076257
1.479522608,0.404499649,-1.332597513,3.449311917,1.539669166
1.943311557,-0.198461865,-2.113908371,4.274208215,0.802766131
-1.158874707,-1.033077301,0.700815004,0.278463721,1.006082642
-1.536002061,-1.00525549,0.806436523,0.426091472,0.589904243
-1.478924942,-0.664169887,0.881416988,0.4701699,0.192816597
-1.941817392,0.095468258,0.901387746,2.350149844,0.231952639
-2.223318159,0.603543079,0.862888161,1.967437142,0.258679692
-1.979171528,0.547887787,0.677455705,2.372538887,0.590858781
-1.096717425,-0.023618586,0.406516681,1.290168595,0.907765268
0.07261644,0.203818497,-0.555972934,0.907455894,1.21035369
0.700763586,0.876828578,-1.204193468,1.694570682,1.372625084
0.984953851,0.854814647,-1.336202343,1.787625142,1.34207988
0.975391192,0.184196962,-1.148895375,2.602026576,1.223717217
0.849582463,-0.404771954,-0.495844369,3.247110874,0.976491976
-0.227113145,-1.033073411,0.334636371,0.890664112,1.056673135
-0.317061904,-1.015556407,0.546239893,1.016602478,0.662449102
-0.450640293,-0.814902485,0.745947476,0.989315832,0.295906659
-0.50741858,-0.40088577,0.81689053,1.164230229,0.167044082
-0.516981239,0.337092442,0.836572902,0.486262025,0.293997584
-0.297040087,0.955446979,0.456768012,1.235595303,0.429541925
-0.101304416,0.855332027,0.301039355,1.705765204,0.907765268
0.221136484,0.452040247,0.048917543,1.514059024,1.416533814
0.66819078,1.426212098,-0.580629971,2.804227619,1.666622668
1.067730616,1.194169167,-1.08876681,3.459806781,1.581668821
1.039640306,0.704910635,-0.51978044,3.897092775,1.360216095
1.104487085,-0.166913362,-0.652870765,3.820830097,0.85908385
-0.178702185,-1.033077301,0.464987024,0.917950758,1.175035799
-0.253410457,-1.015112938,0.695840338,0.645084298,0.811356969
-0.283592598,-0.731557644,0.801101375,0.907455894,0.53931375
-0.307200412,0.280705815,0.823451321,1.273376813,0.484905106
-0.323636232,1.586214743,0.786609958,1.514059024,0.804675206
-0.319751402,1.598266193,0.742847322,1.383223055,1.329670892
-0.169139527,1.842399475,0.494402437,1.688973422,1.784985332
0.304809748,1.262790078,-0.028081626,1.432199086,2.410207467
1.013342994,1.573595342,-0.959281316,1.896771726,2.533342818
1.32383057,0.450480327,-1.648957395,2.170337843,2.355798823
1.681234941,-0.038342517,-1.780822077,2.771343713,2.146755086
1.61429633,-0.450822653,-1.752055534,3.028118048,1.786894407
-1.219836656,-1.033077301,0.228942754,1.142540844,0.86672015
-1.016032492,-1.003808382,0.261025742,1.30626072,0.351269841
-0.981367854,-0.40402506,0.314953999,0.23508495,-0.10786275
-0.874684442,0.582194352,0.296136786,0.37151818,-0.226225414
-0.913831577,0.931884799,0.437878702,0.913053155,0.06777217
-0.843306968,1.00892383,0.418124234,0.158822273,0.356997066
-0.317958403,0.807032865,-0.024332603,0.076262677,0.700630606
0.611412494,0.41868286,-1.052790607,1.481175117,1.14258152
1.006469833,1.285305828,-1.310463856,2.10457003,1.403170288
